nctId,status,enrollment,enrollment_type,extracted_score,Type_I,Type_II,Type_III,Type_IV,Type_V,Type_VI,facility,city,state,zip,latitude,longitude,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_Black_or_African_American,Race_White,Race_More_than_one_race,Race_Unknown_or_Not_Reported
NCT04153188,COMPLETED,34,ACTUAL,I-VI,1,1,1,1,1,1,Dermatology & Laser Surgery Center,Houston,Texas,77030,29.76328,-95.36327,0.0,2.0,0.0,0.0,58.0,0.0,0.0
NCT06415279,COMPLETED,40,ACTUAL,All,1,1,1,1,1,1,"Dermatology Consulting Services, PLLC",High Point,North Carolina,27262,35.95569,-80.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04214873,COMPLETED,8,ACTUAL,I-IV,1,1,1,1,0,0,"Cosmetic Laser Dermatology, A West Dermatology Company",San Diego,California,92121,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06349356,COMPLETED,101,ACTUAL,I-IV,1,1,1,1,0,0,Visionary Consultants Inc.,Lexington,Kentucky,40517,37.98869,-84.47772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06349356,COMPLETED,101,ACTUAL,I-IV,1,1,1,1,0,0,Triangle Eye Consultants,Raleigh,North Carolina,27617,35.7721,-78.63861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06349356,COMPLETED,101,ACTUAL,I-IV,1,1,1,1,0,0,Toyos Clinic,Nashville,Tennessee,37215,36.16589,-86.78444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06349356,COMPLETED,101,ACTUAL,I-IV,1,1,1,1,0,0,Eye Centers of Racine & Kenosha,Kenosha,Wisconsin,53142,42.58474,-87.82119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01789346,COMPLETED,20,ACTUAL,I-IV,1,1,1,1,0,0,Washington Institute of Dermatologic Laser Surgery,Washington D.C.,District of Columbia,20005,38.89511,-77.03637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02090894,COMPLETED,11,ACTUAL,"I, II",1,1,0,0,0,0,Indiana University Department of Dermatology,Indianapolis,Indiana,46202,39.76838,-86.15804,0.0,0.0,0.0,0.0,11.0,0.0,0.0
NCT07006636,NOT_YET_RECRUITING,22,ESTIMATED,II-IV,0,1,1,1,0,0,UCLA Center for Human Nutrition,Los Angeles,California,90095,34.05223,-118.24368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03424148,COMPLETED,10,ACTUAL,I-VI,1,1,1,1,1,1,Cutera Research Center,Brisbane,California,94005,37.68077,-122.39997,0.0,0.0,0.0,0.0,10.0,0.0,0.0
NCT03424148,COMPLETED,10,ACTUAL,I-VI,1,1,1,1,1,1,Center for Dermatology and Laser Surgery,Sacramento,California,95819,38.58157,-121.4944,0.0,0.0,0.0,0.0,10.0,0.0,0.0
NCT02823509,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03346447,COMPLETED,23,ACTUAL,"I, II, III",1,1,1,0,0,0,Reliance Clinical Testing Services,Irving,Texas,75062,32.81402,-96.94889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06144541,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Integrative Skin Science & Research,Sacramento,California,95815,38.58157,-121.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT07155239,RECRUITING,30,ESTIMATED,All,1,1,1,1,1,1,Wynn Medical Center Rheumatology/Dermatology,Rosemead,California,91770,34.08057,-118.07285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00219466,COMPLETED,112,ACTUAL,I-IV,1,1,1,1,0,0,JJCPPW Investigational Site,St. Petersburg,Florida,33710,27.77086,-82.67927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04466527,ACTIVE_NOT_RECRUITING,22,ESTIMATED,All,1,1,1,1,1,1,MGH Clinical Unit for Research Trials & Outcomes in Skin,Boston,Massachusetts,02114,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05235334,COMPLETED,13,ACTUAL,"I, II, III, IV, V, VI",1,1,1,1,1,1,"Office of Jashin J. Wu, MD",Irvine,California,92620,33.66946,-117.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02763072,COMPLETED,24,ACTUAL,I-III,1,1,1,0,0,0,DuPage Medical Group,Naperville,Illinois,60563,41.78586,-88.14729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02090933,COMPLETED,25,ACTUAL,"I, II, III",1,1,1,0,0,0,University of Rochester,Rochester,New York,14642,43.15478,-77.61556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05589038,TERMINATED,53,ACTUAL,I-VI,1,1,1,1,1,1,"KGL Skin Study Center, LLC",Newtown Square,Pennsylvania,19073,39.98678,-75.40103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Birmingham,Alabama,00000,33.52066,-86.80249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Fresno,California,00000,36.74773,-119.77237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Los Angeles,California,00000,34.05223,-118.24368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Palo Alto,California,00000,37.44188,-122.14302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,San Diego,California,00000,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL Site,Washington D.C.,District of Columbia,00000,38.89511,-77.03637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Miami,Florida,00000,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Miramar,Florida,00000,25.98731,-80.23227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Alpharetta,Georgia,00000,34.07538,-84.29409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Augusta,Georgia,00000,33.47097,-81.97484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Chicago,Illinois,00000,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Baton Rouge,Louisiana,00000,30.44332,-91.18747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Detroit,Michigan,00000,42.33143,-83.04575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Minneapolis,Minnesota,00000,44.97997,-93.26384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Roseville,Minnesota,00000,45.00608,-93.15661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL Site,Lee's Summit,Missouri,00000,38.91084,-94.38217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Rochester,New York,00000,43.15478,-77.61556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Cleveland,Ohio,00000,41.4995,-81.69541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Philadelphia,Pennsylvania,00000,39.95238,-75.16362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL Site,Charleston,South Carolina,00000,32.77632,-79.93275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Thompson's Station,Tennessee,00000,35.80201,-86.91139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL Site,Cedar Park,Texas,00000,30.5052,-97.82029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Dallas,Texas,00000,32.78306,-96.80667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Tyler,Texas,00000,32.35126,-95.30106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06109649,ACTIVE_NOT_RECRUITING,200,ESTIMATED,III-VI,0,0,1,1,1,1,CLINUVEL site,Charlottesville,Virginia,00000,38.02931,-78.47668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06351293,ACTIVE_NOT_RECRUITING,15,ESTIMATED,All,1,1,1,1,1,1,The Aesthetic Clinique,Santa Rosa Beach,Florida,32459,30.39603,-86.22883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT07095114,RECRUITING,30,ESTIMATED,"V, VI",0,0,0,0,1,1,Karmanos Cancer Institute,Detroit,Michigan,48201,42.33143,-83.04575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02622594,COMPLETED,10,ACTUAL,I-IV,1,1,1,1,0,0,"Dermatology, Laser & Vein Specialists of the Carolinas",Charlotte,North Carolina,28207,35.22709,-80.84313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05398237,COMPLETED,31,ACTUAL,"I, II, III",1,1,1,0,0,0,University of Arizona,Tucson,Arizona,85724,32.22174,-110.92648,0.0,0.0,0.0,0.0,28.0,0.0,2.0
NCT03424304,COMPLETED,20,ACTUAL,I-VI,1,1,1,1,1,1,Cutera Research Center,Brisbane,California,94005,37.68077,-122.39997,1.0,5.0,0.0,0.0,14.0,0.0,0.0
NCT04839692,COMPLETED,37,ACTUAL,All,1,1,1,1,1,1,MGH Clinical Unit for Research Trials & Outcomes Research,Boston,Massachusetts,02114,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01754233,COMPLETED,6,ACTUAL,III-IV,0,0,1,1,0,0,Skin Care Physicians,Chestnut Hill,Massachusetts,02467,42.33065,-71.16616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02910492,COMPLETED,10,ACTUAL,I-VI,1,1,1,1,1,1,Cutera Research Clinic,Brisbane,California,94005,37.68077,-122.39997,0.0,8.0,0.0,0.0,2.0,0.0,0.0
NCT02910492,COMPLETED,10,ACTUAL,I-VI,1,1,1,1,1,1,Connecticut Skin Institute,Stamford,Connecticut,06905,41.05343,-73.53873,0.0,8.0,0.0,0.0,2.0,0.0,0.0
NCT05964907,ACTIVE_NOT_RECRUITING,14,ESTIMATED,I-VI,1,1,1,1,1,1,Henry Ford Medical Center,Detroit,Michigan,48202,42.33143,-83.04575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02099136,COMPLETED,45,ACTUAL,"I, II, III",1,1,1,0,0,0,University of Rochester,Rochester,New York,14642,43.15478,-77.61556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04540900,ACTIVE_NOT_RECRUITING,85,ACTUAL,I-IV,1,1,1,1,0,0,Aesthetx,Campbell,California,95008,37.28717,-121.94996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04540900,ACTIVE_NOT_RECRUITING,85,ACTUAL,I-IV,1,1,1,1,0,0,"Steve Yoelin, MD Medical Associates, Inc.",Newport Beach,California,92663,33.61891,-117.92895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04540900,ACTIVE_NOT_RECRUITING,85,ACTUAL,I-IV,1,1,1,1,0,0,Mission Dermatology,Rancho Santa Margarita,California,92688,33.64086,-117.6031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04540900,ACTIVE_NOT_RECRUITING,85,ACTUAL,I-IV,1,1,1,1,0,0,"Skin and Cancer Associates, LLP. D/B/A Center for Clinical and Cosmetic Research",Aventura,Florida,33180,25.95648,-80.13921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02286804,COMPLETED,9,ACTUAL,I-III,1,1,1,0,0,0,"Ulthera, Inc.",Mesa,Arizona,85204,33.42227,-111.82264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01810484,COMPLETED,14,ACTUAL,I-V,1,1,1,1,1,0,Art Plastic Surgery,Paramus,New Jersey,07652,40.94454,-74.07542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01810484,COMPLETED,14,ACTUAL,I-V,1,1,1,1,1,0,"Dermatology, Laser & Vein Specialists of the Carolinas",Charlotte,North Carolina,98207,35.22709,-80.84313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04146584,COMPLETED,93,ACTUAL,I-VI,1,1,1,1,1,1,Laser & Skin Surgery Center of Northern California,Sacramento,California,95816,38.58157,-121.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04146584,COMPLETED,93,ACTUAL,I-VI,1,1,1,1,1,1,Laser & Skin Surgery Center of New York®,New York,New York,10016,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04146584,COMPLETED,93,ACTUAL,I-VI,1,1,1,1,1,1,New York Laser & Skin Care,New York,New York,10028,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04146584,COMPLETED,93,ACTUAL,I-VI,1,1,1,1,1,1,"Dermatology, Laser & Vein Specialists of the Carolinas",Charlotte,North Carolina,28207,35.22709,-80.84313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04146584,COMPLETED,93,ACTUAL,I-VI,1,1,1,1,1,1,Dermatology & Laser Surgery Center,Houston,Texas,77030,29.76328,-95.36327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03507036,COMPLETED,20,ACTUAL,I-III,1,1,1,0,0,0,University of Texas Southwestern Medical Center,Dallas,Texas,75390,32.78306,-96.80667,0.0,0.0,0.0,0.0,15.0,0.0,0.0
NCT03921814,COMPLETED,102,ACTUAL,I-V,1,1,1,1,1,0,Sera Collection,Montebello,California,90640,34.00946,-118.10535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03921814,COMPLETED,102,ACTUAL,I-V,1,1,1,1,1,0,Sadick Research Group,New York,New York,10075,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02748928,COMPLETED,62,ACTUAL,I-VI,1,1,1,1,1,1,Laser Skin Surgery Center of Northern California,Sacramento,California,95816,38.58157,-121.4944,3.0,3.0,1.0,3.0,52.0,0.0,0.0
NCT02748928,COMPLETED,62,ACTUAL,I-VI,1,1,1,1,1,1,Prana Medical Aesthetics,Jacksonville Beach,Florida,32250,30.29469,-81.39314,3.0,3.0,1.0,3.0,52.0,0.0,0.0
NCT02748928,COMPLETED,62,ACTUAL,I-VI,1,1,1,1,1,1,"Baumann Cosmetic and Research Institute, Inc",Miami,Florida,33137,25.77427,-80.19366,3.0,3.0,1.0,3.0,52.0,0.0,0.0
NCT02748928,COMPLETED,62,ACTUAL,I-VI,1,1,1,1,1,1,DuPage Medical Group,Naperville,Illinois,60563,41.78586,-88.14729,3.0,3.0,1.0,3.0,52.0,0.0,0.0
NCT02748928,COMPLETED,62,ACTUAL,I-VI,1,1,1,1,1,1,A Womans Touch Plastic Surgery,Louisville,Kentucky,40205,38.25424,-85.75941,3.0,3.0,1.0,3.0,52.0,0.0,0.0
NCT02748928,COMPLETED,62,ACTUAL,I-VI,1,1,1,1,1,1,Syneron Candela Institute for Education Clinic,Wayland,Massachusetts,01778,42.3626,-71.36145,3.0,3.0,1.0,3.0,52.0,0.0,0.0
NCT02748928,COMPLETED,62,ACTUAL,I-VI,1,1,1,1,1,1,Union Square Laser Dermatology,New York,New York,10003,40.71427,-74.00597,3.0,3.0,1.0,3.0,52.0,0.0,0.0
NCT02748928,COMPLETED,62,ACTUAL,I-VI,1,1,1,1,1,1,Jewell Plastic Surgery,Eugene,Oregon,97401,44.05207,-123.08675,3.0,3.0,1.0,3.0,52.0,0.0,0.0
NCT04957446,UNKNOWN,10,ESTIMATED,I-IV,1,1,1,1,0,0,Michelle Malanga,New York,New York,10075,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01754246,COMPLETED,20,ACTUAL,III-IV,0,0,1,1,0,0,Skin Care Physicians,Chestnut Hill,Massachusetts,02467,42.33065,-71.16616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00673933,COMPLETED,20,ACTUAL,"V, VI",0,0,0,0,1,1,DuPage Medical Group,Naperville,Illinois,60563,41.78586,-88.14729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00673933,COMPLETED,20,ACTUAL,"V, VI",0,0,0,0,1,1,Academic Dermatology Associates,Albuquerque,New Mexico,87106,35.08449,-106.65114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02803008,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03473197,COMPLETED,61,ACTUAL,All,1,1,1,1,1,1,TKL Research,Fair Lawn,New Jersey,07410,40.94038,-74.13181,0.0,0.0,0.0,0.0,61.0,0.0,0.0
NCT02751372,COMPLETED,35,ACTUAL,"I, II, III",1,1,1,0,0,0,N/A,Piscataway,New Jersey,08854,40.49927,-74.39904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00933543,COMPLETED,107,ACTUAL,I-VI,1,1,1,1,1,1,Children's Specialists of San Diego / Rady Children's Hospital San Diego,San Diego,California,92123,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00933543,COMPLETED,107,ACTUAL,I-VI,1,1,1,1,1,1,DeNova Research,Chicago,Illinois,60611,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00933543,COMPLETED,107,ACTUAL,I-VI,1,1,1,1,1,1,Dermatology Institute of DuPage Medical Group,Naperville,Illinois,60563,41.78586,-88.14729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00933543,COMPLETED,107,ACTUAL,I-VI,1,1,1,1,1,1,Minnesota Clinical Study Center,Fridley,Minnesota,55432,45.08608,-93.26328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00933543,COMPLETED,107,ACTUAL,I-VI,1,1,1,1,1,1,Dermatology Associates of Rochester,Rochester,New York,14623,43.15478,-77.61556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00933543,COMPLETED,107,ACTUAL,I-VI,1,1,1,1,1,1,Milton S. Hershey Medical Center,Hershey,Pennsylvania,17033,40.28592,-76.65025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00933543,COMPLETED,107,ACTUAL,I-VI,1,1,1,1,1,1,"Virginia Clinical Research, Inc.",Norfolk,Virginia,23507,36.84681,-76.28522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00933543,COMPLETED,107,ACTUAL,I-VI,1,1,1,1,1,1,"Madison Skin & Research, Inc",Madison,Wisconsin,53719,43.07305,-89.40123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05736224,COMPLETED,30,ACTUAL,"I, II, III",1,1,1,0,0,0,Yale School of Medicine,New Haven,Connecticut,06511,41.30815,-72.92816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05123508,WITHDRAWN,N/A,ACTUAL,I-IV,1,1,1,1,0,0,"AboutSkin Research, LLC",Greenwood Village,Colorado,80111,39.61721,-104.95081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05123508,WITHDRAWN,N/A,ACTUAL,I-IV,1,1,1,1,0,0,Sanctuary Plastic Surgery,Boca Raton,Florida,33431,26.35869,-80.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05514782,COMPLETED,67,ACTUAL,I-IV,1,1,1,1,0,0,KGL Skin Study Center,West Chester,Pennsylvania,19073,39.96097,-75.60804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05767008,COMPLETED,25,ACTUAL,"I, II, III",1,1,1,0,0,0,Nanometics,La Jolla,California,92037,32.84727,-117.2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05807620,COMPLETED,40,ACTUAL,I-VI,1,1,1,1,1,1,"Validated Claim Support, LLC",Teaneck,New Jersey,07666,40.8976,-74.01597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT07078461,RECRUITING,25,ESTIMATED,All,1,1,1,1,1,1,Johns Hopkins University,Baltimore,Maryland,21287,39.29038,-76.61219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06366503,COMPLETED,23,ACTUAL,I-III,1,1,1,0,0,0,The Dermatology Group,Blue Ash,Ohio,45242,39.232,-84.37827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05773924,UNKNOWN,25,ESTIMATED,I-VI,1,1,1,1,1,1,NY Laser Skin Care,New York,New York,10028,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01995604,WITHDRAWN,N/A,ACTUAL,"I, II, III",1,1,1,0,0,0,"Dermatology Cosmetic Laser Medical Associates of LaJolla, Inc.",San Diego,California,92121,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03818555,UNKNOWN,125,ESTIMATED,"I, II, III",1,1,1,0,0,0,Miami Dermatology & Laser Institute,Miami,Florida,33173,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03818555,UNKNOWN,125,ESTIMATED,"I, II, III",1,1,1,0,0,0,Dermatology Institute of Boston,Boston,Massachusetts,02116,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03818555,UNKNOWN,125,ESTIMATED,"I, II, III",1,1,1,0,0,0,International Clinical Research,Murfreesboro,Tennessee,37130,35.84562,-86.39027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03818555,UNKNOWN,125,ESTIMATED,"I, II, III",1,1,1,0,0,0,Austin Institute for Clinical Research - Central,Austin,Texas,78705,30.26715,-97.74306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03818555,UNKNOWN,125,ESTIMATED,"I, II, III",1,1,1,0,0,0,Austin Institute for Clinical Research - Pflugerville,Pflugerville,Texas,78660,30.43937,-97.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03818555,UNKNOWN,125,ESTIMATED,"I, II, III",1,1,1,0,0,0,Premier Clinical Research,Spokane,Washington,99202,47.65966,-117.42908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03473184,COMPLETED,34,ACTUAL,All,1,1,1,1,1,1,TKL Research,Fair Lawn,New Jersey,07410,40.94038,-74.13181,0.0,1.0,0.0,0.0,33.0,0.0,0.0
NCT03534609,COMPLETED,18,ACTUAL,I-VI,1,1,1,1,1,1,Laser and Skin Surgery Center of New York,New York,New York,10016,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03402893,COMPLETED,21,ACTUAL,"V, VI",0,0,0,0,1,1,"DermResearch, PLLC",Louisville,Kentucky,40217,38.25424,-85.75941,0.0,0.0,0.0,20.0,0.0,0.0,0.0
NCT05226143,COMPLETED,37,ACTUAL,"I, II, III, IV, V, VI",1,1,1,1,1,1,"Dermatology Consulting Services, PLLC",High Point,North Carolina,27262,35.95569,-80.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02052752,COMPLETED,90,ACTUAL,I-V,1,1,1,1,1,0,GSK Investigational Site,High Point,North Carolina,27262,35.95569,-80.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02803047,COMPLETED,11,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02891057,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06333067,RECRUITING,100,ESTIMATED,I-VI,1,1,1,1,1,1,Costal Skin & Eye Institute,La Mesa,California,91942,32.76783,-117.02308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06333067,RECRUITING,100,ESTIMATED,I-VI,1,1,1,1,1,1,Skin Wellness Dermatology Associates,Durham,North Carolina,27713,35.99403,-78.89862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03639883,COMPLETED,16,ACTUAL,I-IV,1,1,1,1,0,0,Kaufman and Davis Plastic Surgery,Folsom,California,95630,38.67796,-121.17606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03639883,COMPLETED,16,ACTUAL,I-IV,1,1,1,1,0,0,Cosmetic Laser Dermatology,San Diego,California,92121,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01686295,UNKNOWN,100,ESTIMATED,I-IV,1,1,1,1,0,0,TKL Research Inc.,Paramus,New Jersey,07652,40.94454,-74.07542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01119651,COMPLETED,59,ACTUAL,All,1,1,1,1,1,1,HillTop Research Corporation,St. Petersburg,Florida,33710,27.77086,-82.67927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06603857,NOT_YET_RECRUITING,40,ESTIMATED,I-IV,1,1,1,1,0,0,West Dermatology Research Center,San Diego,California,92121,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06415292,COMPLETED,50,ACTUAL,I-VI,1,1,1,1,1,1,"Dermatology Consulting Services, PLLC",High Point,North Carolina,27262,35.95569,-80.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
