nctId,status,enrollment,enrollment_type,last_update_year,extracted_score,Type_I,Type_II,Type_III,Type_IV,Type_V,Type_VI,facility,city,state,zip,latitude,longitude,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_Black_or_African_American,Race_White,Race_More_than_one_race,Race_Unknown_or_Not_Reported,search_query,place_name,phase,central_contacts,overall_officials
NCT03290547,COMPLETED,22.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,Skin Care Physicians,Chestnut Hill,Massachusetts,02467,42.32247419999999,-71.16683549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skin Care Physicians, Chestnut Hill, Massachusetts 02467",SkinCare Physicians,NA,[],"[{'name': 'Stephen Ronan, M.D.', 'affiliation': 'Cutera Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Jeffrey Dover, M.D.', 'affiliation': 'Skin Care Physicians', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02935660,COMPLETED,27.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,Skin Care Physicians,Chestnut Hill,Massachusetts,02467,42.32247419999999,-71.16683549999999,0.0,3.0,2.0,1.0,21.0,0.0,0.0,"Skin Care Physicians, Chestnut Hill, Massachusetts 02467",SkinCare Physicians,NA,[],[]
NCT01950065,COMPLETED,85.0,ACTUAL,2015,"I, II, III, IV",1,1,1,1,0,0,Skin Care Physicians,Chestnut Hill,Massachusetts,02467,42.32247419999999,-71.16683549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skin Care Physicians, Chestnut Hill, Massachusetts 02467",SkinCare Physicians,NA,[],[]
NCT01754246,COMPLETED,20.0,ACTUAL,2020,III-IV,0,0,1,1,0,0,Skin Care Physicians,Chestnut Hill,Massachusetts,02467,42.32247419999999,-71.16683549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skin Care Physicians, Chestnut Hill, Massachusetts 02467",SkinCare Physicians,NA,[],"[{'name': 'Patricia Krantz', 'affiliation': 'Cynosure, Inc.', 'role': 'STUDY_DIRECTOR'}]"
NCT02700152,UNKNOWN,60.0,ESTIMATED,2018,I-VI,1,1,1,1,1,1,Skin Care Physicians,Chestnut Hill,Massachusetts,02467,42.32247419999999,-71.16683549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skin Care Physicians, Chestnut Hill, Massachusetts 02467",SkinCare Physicians,NA,"[{'name': 'Jeffrey S Dover, M.D', 'role': 'CONTACT', 'phone': '(617) 731-1600', 'email': ''}]","[{'name': 'Jeffrey S Dover, M.D.', 'affiliation': 'SkinCare Physicians', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT04540900,ACTIVE_NOT_RECRUITING,85.0,ACTUAL,2025,I-IV,1,1,1,1,0,0,"Skin and Cancer Associates, LLP. D/B/A Center for Clinical and Cosmetic Research",Aventura,Florida,33180,25.9668227,-80.1468142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skin and Cancer Associates, LLP. D/B/A Center for Clinical and Cosmetic Research, Aventura, Florida 33180",Skin And Cancer Associates,PHASE1,[],[]
NCT05590585,COMPLETED,124.0,ACTUAL,2024,IV,0,0,0,1,0,0,"Skin and Cancer Associates, LLP",Miami,Florida,33137,25.6964219,-80.3350595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skin and Cancer Associates, LLP, Miami, Florida 33137",Skin And Cancer Associates,PHASE4,[],"[{'name': 'Clinical Trial Management', 'affiliation': 'Regeneron Pharmaceuticals', 'role': 'STUDY_DIRECTOR'}]"
NCT05171894,RECRUITING,84.0,ESTIMATED,2024,I-VI,1,1,1,1,1,1,Skin and Cancer Associates (SCA) and the Center for Cosmetic Enhancement (CCE),Aventura,Florida,33180,25.9615,-80.14322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Skin and Cancer Associates (SCA) and the Center for Cosmetic Enhancement (CCE), Aventura, Florida 33180",Skin and Cancer Associates/Center For Cosmetic Enhancement,PHASE2,"[{'name': 'Xuejing Cheng', 'role': 'CONTACT', 'phone': '00-86-021-58953355', 'email': 'xjcheng@fd-zj.com'}]",[]
NCT00027976,WITHDRAWN,0.0,ACTUAL,2013,"I, II, III",1,1,1,0,0,0,Siteman Cancer Center at Barnes-Jewish Hospital,St Louis,Missouri,63110,38.6741694,-90.467326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Siteman Cancer Center at Barnes-Jewish Hospital, St Louis, Missouri 63110",Siteman Cancer Center at Barnes-Jewish West County Hospital,"PHASE2, PHASE3",[],"[{'name': 'Craig A. Elmets, MD', 'affiliation': 'University of Alabama at Birmingham', 'role': 'STUDY_CHAIR'}]"
NCT02115646,COMPLETED,29.0,ACTUAL,2018,I-VI,1,1,1,1,1,1,Shriners Hospital- Boston,Boston,Massachusetts,02114,42.3631277,-71.0665482,0.0,1.0,0.0,1.0,20.0,0.0,0.0,"Shriners Hospital- Boston, Boston, Massachusetts 02114",Shriners Children's Boston,NA,[],"[{'name': 'Richard R Anderson, MD', 'affiliation': 'Massachusetts General Hospital', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01452490,COMPLETED,50.0,ACTUAL,2020,I-IV,1,1,1,1,0,0,Shoreline Foot and Ankle Center,New London,Connecticut,06320,41.3378202,-72.10436709999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Shoreline Foot and Ankle Center, New London, Connecticut 06320","Shoreline Foot and Ankle Center, PC",NA,[],"[{'name': 'Darren Courtright, DPM', 'affiliation': 'Shoreline Foot and Ankle Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01452490,COMPLETED,50.0,ACTUAL,2020,I-IV,1,1,1,1,0,0,Shoreline Foot and Ankle Center,Westbrook,Connecticut,06498,41.295478,-72.48913399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Shoreline Foot and Ankle Center, Westbrook, Connecticut 06498",Shoreline Foot & Ankle Center,NA,[],"[{'name': 'Darren Courtright, DPM', 'affiliation': 'Shoreline Foot and Ankle Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05089851,COMPLETED,29.0,ACTUAL,2021,I-VI,1,1,1,1,1,1,Shino Bay Cosmetic Dermatology and Laser Institute,Fort Lauderdale,Florida,33301,26.1187793,-80.1398408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Shino Bay Cosmetic Dermatology and Laser Institute, Fort Lauderdale, Florida 33301",Shino Bay Cosmetic Dermatology & Laser Institute,NA,[],[]
NCT02217228,COMPLETED,394.0,ACTUAL,2017,"I, II, III",1,1,1,0,0,0,Shideler Clinical Research Center,Carmel,Indiana,46032,39.9164305,-86.15589109999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Shideler Clinical Research Center, Carmel, Indiana 46032","Midwest Institute for Clinical Research, Inc.",NA,[],[]
NCT00702507,COMPLETED,200.0,ACTUAL,2012,I-VI,1,1,1,1,1,1,"Sheila Fallon Friedlander, MD",San Diego,California,92123,32.7989015,-117.1511138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sheila Fallon Friedlander, MD, San Diego, California 92123","Sheila Fallon Friedlander, MD",PHASE4,[],"[{'name': 'GSK Clinical Trials', 'affiliation': 'GlaxoSmithKline', 'role': 'STUDY_DIRECTOR'}]"
NCT05045183,COMPLETED,34.0,ACTUAL,2025,I-III,1,1,1,0,0,0,"SGS Stephens, Inc. Dallas Research Center",Richardson,Texas,75081,32.972524,-96.706842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SGS Stephens, Inc. Dallas Research Center, Richardson, Texas 75081",SGS USA - Richardson,NA,[],"[{'name': 'Tanja Emmerich, Ph.D.', 'affiliation': 'SGS Stephens, Inc. Dallas Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06629792,COMPLETED,32.0,ACTUAL,2024,I-VI,1,1,1,1,1,1,"SGS Stephens, inc.",Richardson,Texas,75081,32.972524,-96.706842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SGS Stephens, inc., Richardson, Texas 75081",SGS USA - Richardson,NA,[],[]
NCT05271136,COMPLETED,26.0,ACTUAL,2022,I-IV,1,1,1,1,0,0,"SGS Stephens, Inc.",Richardson,Texas,75081,32.972524,-96.706842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SGS Stephens, Inc., Richardson, Texas 75081",SGS USA - Richardson,NA,[],"[{'name': 'Tanja Emmerich, PhD', 'affiliation': 'SGS Stephens, Inc', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05012735,COMPLETED,41.0,ACTUAL,2022,I-VI,1,1,1,1,1,1,SGS Stephens Inc.,Richardson,Texas,75081,32.972524,-96.706842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SGS Stephens Inc., Richardson, Texas 75081",SGS USA - Richardson,PHASE1,[],"[{'name': 'Summer Acevedo, PhD', 'affiliation': 'Stephens SGS, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06854575,RECRUITING,174.0,ESTIMATED,2025,I-IV,1,1,1,1,0,0,SGS Phoenix Research Center,Phoenix,Arizona,85029,33.580996,-112.110468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SGS Phoenix Research Center, Phoenix, Arizona 85029",SGS USA - Phoenix,NA,"[{'name': 'Emily Hu', 'role': 'CONTACT', 'phone': '1-888-508-3471', 'email': 'emily.hu@nutrafol.com'}]",[]
NCT06854575,RECRUITING,174.0,ESTIMATED,2025,I-IV,1,1,1,1,0,0,SGS Elizabeth Research Center,Elizabeth,New Jersey,07208,40.668834,-74.216002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SGS Elizabeth Research Center, Elizabeth, New Jersey 07208",SGS USA - Elizabeth,NA,"[{'name': 'Emily Hu', 'role': 'CONTACT', 'phone': '1-888-508-3471', 'email': 'emily.hu@nutrafol.com'}]",[]
NCT06854575,RECRUITING,174.0,ESTIMATED,2025,I-IV,1,1,1,1,0,0,SGS Dallas Research Center,Richardson,Texas,75081,32.972524,-96.706842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SGS Dallas Research Center, Richardson, Texas 75081",SGS USA - Richardson,NA,"[{'name': 'Emily Hu', 'role': 'CONTACT', 'phone': '1-888-508-3471', 'email': 'emily.hu@nutrafol.com'}]",[]
NCT05590585,COMPLETED,124.0,ACTUAL,2024,IV,0,0,0,1,0,0,SF Research Institute,San Francisco,California,94127,37.7317982,-122.4730305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SF Research Institute, San Francisco, California 94127",SF Research Institute Inc.,PHASE4,[],"[{'name': 'Clinical Trial Management', 'affiliation': 'Regeneron Pharmaceuticals', 'role': 'STUDY_DIRECTOR'}]"
NCT03921814,COMPLETED,102.0,ACTUAL,2022,I-V,1,1,1,1,1,0,Sera Collection,Montebello,California,90640,34.0239736,-118.1397661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sera Collection, Montebello, California 90640",SeraCollection Research Services / Sera Mobile Healthcare,NA,[],"[{'name': 'Gary Lotz', 'affiliation': 'Head of Global Clinical and Scientific Affairs', 'role': 'STUDY_DIRECTOR'}]"
NCT00992277,COMPLETED,25.0,ACTUAL,2014,All,1,1,1,1,1,1,Scripps Health,San Diego,California,92130,32.936657,-117.2320611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Scripps Health, San Diego, California 92130",Scripps Clinic Carmel Valley,"PHASE2, PHASE3",[],[]
NCT06415435,RECRUITING,90.0,ESTIMATED,2024,I-VI,1,1,1,1,1,1,Scripps Health,La Jolla,California,92037,32.8849627,-117.2250478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Scripps Health, La Jolla, California 92037",Scripps Memorial Hospital La Jolla,NA,"[{'name': 'Jamie Solorsa', 'role': 'CONTACT', 'phone': '9494572222', 'email': 'jamie@benev.com'}]",[]
NCT03322475,UNKNOWN,20.0,ESTIMATED,2019,I-V,1,1,1,1,1,0,Scripps Clinical Research Services,La Jolla,California,92037,32.8957567,-117.2424725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Scripps Clinical Research Services, La Jolla, California 92037",Scripps Research,NA,"[{'name': 'Edward Ross, MD', 'role': 'CONTACT', 'phone': '(858) 764-3023', 'email': 'Olafson.Tierney@scrippshealth.org'}, {'name': 'Tierney Olafson', 'role': 'CONTACT', 'phone': '(858) 764-3023', 'email': 'Olafson.Tierney@scrippshealth.org'}]","[{'name': 'Edward Ross, MD', 'affiliation': 'Scripps Clinic Carmel Valley', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02244554,COMPLETED,10.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,Scripps Clinic Carmel Valley,San Diego,California,92130,32.936657,-117.2320611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Scripps Clinic Carmel Valley, San Diego, California 92130",Scripps Clinic Carmel Valley,NA,[],"[{'name': 'E. Victor Ross, MD', 'affiliation': 'Scripps Clinic Carmel Valley', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02468453,UNKNOWN,60.0,ESTIMATED,2018,I-VI,1,1,1,1,1,1,Scripps Clinic - Carmel Valley,San Diego,California,92130,32.936657,-117.2320611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Scripps Clinic - Carmel Valley, San Diego, California 92130",Scripps Clinic Carmel Valley,NA,"[{'name': 'Shlomit Mann, MSc', 'role': 'CONTACT', 'phone': '+972732442347', 'email': 'shlomitm@syneron-candela.com'}]","[{'name': 'Shlomit Mann, MSc', 'affiliation': 'Syneron Medical', 'role': 'STUDY_DIRECTOR'}]"
NCT06469398,ACTIVE_NOT_RECRUITING,50.0,ACTUAL,2025,I-VI,1,1,1,1,1,1,"Schweiger Dermatology PC, Reseach Division",Hackensack,New Jersey,07601,40.8838005,-74.05749949999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Schweiger Dermatology PC, Reseach Division, Hackensack, New Jersey 07601",Schweiger Dermatology Group - Hackensack,NA,[],[]
NCT05372419,COMPLETED,90.0,ACTUAL,2025,IV-VI,0,0,0,1,1,1,"Savin Medical Group, LLC",Miami Lakes,Florida,33014,25.9111922,-80.29518569999999,6.0,10.0,4.0,70.0,0.0,0.0,0.0,"Savin Medical Group, LLC, Miami Lakes, Florida 33014",Savin Medical Group,PHASE3,[],"[{'name': 'Call 1-877-CTLILLY (1-877-285-4559) or 1-317-615-4559 Mon - Fri 9 AM - 5 PM Eastern time (UTC/GMT - 5 hours, EST)', 'affiliation': 'Eli Lilly and Company', 'role': 'STUDY_DIRECTOR'}]"
NCT04085809,COMPLETED,56.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,Sandoz Investigational Site,High Point,North Carolina,27262,35.95569,-80.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SKIP,,NA,[],[]
NCT05123508,WITHDRAWN,0.0,ACTUAL,2021,I-IV,1,1,1,1,0,0,Sanctuary Plastic Surgery,Boca Raton,Florida,33431,26.3936282,-80.0759346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sanctuary Plastic Surgery, Boca Raton, Florida 33431",Sanctuary Plastic Surgery,NA,[],"[{'name': 'Joel Cohen, MD', 'affiliation': 'AboutSkin Research, LLC', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Jason Pozner, MD', 'affiliation': 'Sanctuary Plastic Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06363240,COMPLETED,4.0,ACTUAL,2025,All,1,1,1,1,1,1,Sanctuary Plastic Surgery,Boca Raton,Florida,33431,26.3936282,-80.0759346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sanctuary Plastic Surgery, Boca Raton, Florida 33431",Sanctuary Plastic Surgery,NA,[],"[{'name': 'Jonathan Cook, MD', 'affiliation': 'Sanctuary Plastic Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02711618,UNKNOWN,47.0,ACTUAL,2017,I-VI,1,1,1,1,1,1,Sanctuary Plastic Surgery,Boca Raton,Florida,33431,26.3936282,-80.0759346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sanctuary Plastic Surgery, Boca Raton, Florida 33431",Sanctuary Plastic Surgery,NA,[],"[{'name': 'Alan H Gold, M.D.', 'affiliation': 'Aesthetic Plastic Surgery & Cosmetic Medicine Great Neck, New York', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05750901,RECRUITING,1000.0,ESTIMATED,2025,I-VI,1,1,1,1,1,1,Sanctuary Plastic Surgery,Boca Raton,Florida,33431,26.3936282,-80.0759346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sanctuary Plastic Surgery, Boca Raton, Florida 33431",Sanctuary Plastic Surgery,NA,"[{'name': 'Sciton Inc.', 'role': 'CONTACT', 'phone': '6504939155', 'email': 'clinicaltrials@sciton.com'}, {'name': 'Sciton Inc', 'role': 'CONTACT', 'phone': '6504939155', 'email': 'clinicaltrials@sciton.com'}]",[]
NCT01030198,TERMINATED,7.0,ACTUAL,2020,I-VI,1,1,1,1,1,1,Sanctuary Medical Aesthetic Center,Boca Raton,Florida,33431,26.3936282,-80.0759346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sanctuary Medical Aesthetic Center, Boca Raton, Florida 33431",Sanctuary Medical Center,NA,[],[]
NCT01597323,COMPLETED,61.0,ACTUAL,2019,I-VI,1,1,1,1,1,1,Sanctuary Medical Aesthetic Center,Boca Raton,Florida,33431,26.3936282,-80.0759346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sanctuary Medical Aesthetic Center, Boca Raton, Florida 33431",Sanctuary Medical Center,N/A,[],"[{'name': 'Alan H Gold, MD', 'affiliation': 'Board Certified Plastic Surgeon, American Board of Plastic Surgeons', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Robert Weiss, MD', 'affiliation': 'Board Certified Dermatologist, American Board of Medical Specialties', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Jason N Pozner, MD', 'affiliation': 'Board Certified Plastic Surgeon, American Board of Plastic Surgeons', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01912950,COMPLETED,11.0,ACTUAL,2023,I-III,1,1,1,0,0,0,Sadick Research Group,New York,New York,10075,40.7759685,-73.95977979999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sadick Research Group, New York, New York 10075",Sadick Dermatology,NA,[],"[{'name': 'Neil Sadick', 'affiliation': 'Study Principal Investigator', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02110108,COMPLETED,10.0,ACTUAL,2021,I-III,1,1,1,0,0,0,Sadick Research Group,New York,New York,10075,40.7759685,-73.95977979999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sadick Research Group, New York, New York 10075",Sadick Dermatology,NA,[],"[{'name': 'Patricia Krantz', 'affiliation': 'Cynosure, Inc.', 'role': 'STUDY_DIRECTOR'}]"
NCT05372419,COMPLETED,90.0,ACTUAL,2025,IV-VI,0,0,0,1,1,1,Sadick Research Group,New York,New York,10075,40.7759685,-73.95977979999999,6.0,10.0,4.0,70.0,0.0,0.0,0.0,"Sadick Research Group, New York, New York 10075",Sadick Dermatology,PHASE3,[],"[{'name': 'Call 1-877-CTLILLY (1-877-285-4559) or 1-317-615-4559 Mon - Fri 9 AM - 5 PM Eastern time (UTC/GMT - 5 hours, EST)', 'affiliation': 'Eli Lilly and Company', 'role': 'STUDY_DIRECTOR'}]"
NCT02924428,TERMINATED,47.0,ACTUAL,2020,I-VI,1,1,1,1,1,1,Sadick Research Group,New York,New York,10075,40.7759685,-73.95977979999999,0.0,12.0,0.0,10.0,54.0,2.0,0.0,"Sadick Research Group, New York, New York 10075",Sadick Dermatology,NA,[],"[{'name': 'Joseph L Reiz', 'affiliation': 'Venus Concept Ltd.', 'role': 'STUDY_DIRECTOR'}]"
NCT02003833,COMPLETED,40.0,ACTUAL,2015,I-IV,1,1,1,1,0,0,Sadick Research Group,New York,New York,10075,40.7759685,-73.95977979999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sadick Research Group, New York, New York 10075",Sadick Dermatology,PHASE4,[],"[{'name': 'Neil S Sadick, MD', 'affiliation': 'Sadick Research Group', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'William Hanke, MD', 'affiliation': 'Laser and Skin Surgery Center of Indiana', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03921814,COMPLETED,102.0,ACTUAL,2022,I-V,1,1,1,1,1,0,Sadick Research Group,New York,New York,10075,40.7759685,-73.95977979999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sadick Research Group, New York, New York 10075",Sadick Dermatology,NA,[],"[{'name': 'Gary Lotz', 'affiliation': 'Head of Global Clinical and Scientific Affairs', 'role': 'STUDY_DIRECTOR'}]"
NCT00981461,COMPLETED,72.0,ACTUAL,2012,I-IV,1,1,1,1,0,0,Sadick Research Group,New York,New York,10075,40.7759685,-73.95977979999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sadick Research Group, New York, New York 10075",Sadick Dermatology,NA,[],"[{'name': 'Michael Jarratt, M.D.', 'affiliation': 'DermaResearch, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Abe Marcadis, M.D.', 'affiliation': 'Palm Beach Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'David Goldberg, M.D.', 'affiliation': 'Hackensack, NJ', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Neil S Sadick, MD', 'affiliation': 'Sadick Research Group', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Jose Mendez, DO', 'affiliation': 'International Dermatology Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Janet Hickman, MD', 'affiliation': 'The Education and Researvh Foundation', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03284333,COMPLETED,45.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,Sadick Dermatology/Sadick Research Center,New York,New York,10075,40.7759685,-73.95977979999999,1.0,10.0,2.0,1.0,28.0,1.0,0.0,"Sadick Dermatology/Sadick Research Center, New York, New York 10075",Sadick Dermatology,NA,[],"[{'name': 'Stephen Ronan, M.D.', 'affiliation': 'Cutera Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Neil Sadick, M.D.', 'affiliation': 'Sadick Dermatology/Sadick Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01950065,COMPLETED,85.0,ACTUAL,2015,"I, II, III, IV",1,1,1,1,0,0,Roseville Facial Plastic Surgery,Roseville,California,95661,38.7664323,-121.2467686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Roseville Facial Plastic Surgery, Roseville, California 95661","Roseville Facial Plastic Surgery Dr. David J. Kiener, Dr. Jonathan Sykes",NA,[],[]
NCT02452359,TERMINATED,54.0,ACTUAL,2020,I-V,1,1,1,1,1,0,Rosenberg Plastic Surgery,Beverly Hills,California,90211,34.0681214,-118.3838594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rosenberg Plastic Surgery, Beverly Hills, California 90211",Rosenberg Plastic Surgery,NA,[],"[{'name': 'Tracey L Mancuso', 'affiliation': 'Venus Concept', 'role': 'STUDY_DIRECTOR'}]"
NCT05750914,COMPLETED,15.0,ACTUAL,2024,I-IV,1,1,1,1,0,0,Rochester Dermatologic Surgery,Victor,New York,14654,43.001403,-77.43775099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Rochester Dermatologic Surgery, Victor, New York 14654",Rochester Dermatologic Surgery,NA,[],"[{'name': 'Sherrif Ibrahim, MD', 'affiliation': 'Rochester Dermatologic Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02772276,COMPLETED,234.0,ACTUAL,2023,"I, II, III",1,1,1,0,0,0,Riverside Clinical Research,Edgewater,Florida,32132,28.9779602,-80.89977840000002,4.0,2.0,0.0,174.0,288.0,0.0,0.0,"Riverside Clinical Research, Edgewater, Florida 32132",Velocity Clinical Research,PHASE2,[],"[{'name': 'Richard B Dorshow, PhD', 'affiliation': 'MediBeacon, Inc.', 'role': 'STUDY_DIRECTOR'}]"
NCT00375544,COMPLETED,10.0,ESTIMATED,2009,"I, II, III",1,1,1,0,0,0,"Richard Neiman, M.D.",Kirkland,Washington,98034,47.68149,-122.20874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Richard Neiman, M.D., Kirkland, Washington 98034",NO_RESULTS_FOUND,PHASE1,[],"[{'name': 'James C Chen, M.D.', 'affiliation': 'Light Sciences LLC', 'role': 'STUDY_DIRECTOR'}]"
NCT05590585,COMPLETED,124.0,ACTUAL,2024,IV,0,0,0,1,0,0,RFSA Dermatology,San Antonio,Texas,78213,29.5366082,-98.5191773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RFSA Dermatology, San Antonio, Texas 78213",RFSA Dermatology Castle Hills,PHASE4,[],"[{'name': 'Clinical Trial Management', 'affiliation': 'Regeneron Pharmaceuticals', 'role': 'STUDY_DIRECTOR'}]"
NCT02770287,COMPLETED,11.0,ACTUAL,2020,I-VI,1,1,1,1,1,1,Revive Wellness Center,Torrance,California,90505,33.8153138,-118.3487288,0.0,1.0,0.0,1.0,9.0,0.0,0.0,"Revive Wellness Center, Torrance, California 90505",Revive Wellness Centers - Torrance,NA,[],"[{'name': 'Joseph Reiz', 'affiliation': 'Venus Concept', 'role': 'STUDY_DIRECTOR'}]"
NCT05372419,COMPLETED,90.0,ACTUAL,2025,IV-VI,0,0,0,1,1,1,Revival Research Institute - Troy,Troy,Michigan,48084,42.5610025,-83.16979909999999,6.0,10.0,4.0,70.0,0.0,0.0,0.0,"Revival Research Institute - Troy, Troy, Michigan 48084",Revival Research Institute,PHASE3,[],"[{'name': 'Call 1-877-CTLILLY (1-877-285-4559) or 1-317-615-4559 Mon - Fri 9 AM - 5 PM Eastern time (UTC/GMT - 5 hours, EST)', 'affiliation': 'Eli Lilly and Company', 'role': 'STUDY_DIRECTOR'}]"
NCT05590585,COMPLETED,124.0,ACTUAL,2024,IV,0,0,0,1,0,0,"Revival Research Institute , LLC",Troy,Michigan,48084,42.5610025,-83.16979909999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Revival Research Institute , LLC, Troy, Michigan 48084",Revival Research Institute,PHASE4,[],"[{'name': 'Clinical Trial Management', 'affiliation': 'Regeneron Pharmaceuticals', 'role': 'STUDY_DIRECTOR'}]"
NCT06436261,COMPLETED,20.0,ACTUAL,2024,I-III,1,1,1,0,0,0,Resurrect Skin MD,Dallas,Texas,75225,32.8633225,-96.8082309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Resurrect Skin MD, Dallas, Texas 75225",Dr. Jay Burns - Resurrect Skin MD,NA,[],"[{'name': 'Jay Burns, MD', 'affiliation': 'Resurrect Skin MD', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'James Namnoum, MD', 'affiliation': 'AYA™ Medical Spa', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03502434,COMPLETED,223.0,ACTUAL,2018,All,1,1,1,1,1,1,Research Site,Lynchburg,Virginia,24503,37.41375,-79.14225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SKIP,,PHASE1,[],"[{'name': 'Yusuf Yazici, M.D.', 'affiliation': 'Biosplice Therapeutics, Inc.', 'role': 'STUDY_DIRECTOR'}]"
